ID,Name,Description,ColumnSpec
thatthis,"that, this",,
thattime,that time,,
thatverynight,that very night,,
thatway,that way,,
thatwedeserted,that we deserted,,
thatwhichisbetter,that which is better,,
thatwhichisunderstood,that which is understood,,
thatwhichiswide,that which is wide,,
thatwomanyoungfemale,"that woman, young female",,
thatworksbetter,that works better,,
thatyougaveher,that you gave her,,
thatyougaveus,that you gave us,,
thatyoumightsetout,that you might set out,,
the,the,,
theactofeating,the act of eating,,
theactoftauntingapersonbyremindinghimoffavourconferred,the act of taunting a person by reminding him of favour conferred,,
theafrikaanselanguageiamapoorfarmgirlnotthoughtmuchofbymanyhoweveriamofnoblebloodandofhighclassmyfathercamefromhollandtosunnyafricamymothercamefromfrancewherebunchesofgrapesgrow,"The Afrikaanse Language/ I am a poor farm girl/ not thought much of by many/ however, I am of noble blood/ and of high class/ My father came from Holland/ to sunny Africa/ My mother came from France/ where bunches of grapes grow",,
theage,the age,,
theairplanecame,The airplane came.,,
theamericanfem,the American (fem.),,
theamericanmasc,the American (masc.),,
theanimalhasledthehunterveryfarintothebush,the animal has led the hunter very far into the bush,,
theanus,the anus,,
theater,theater,,
theattatchment,the attatchment,,
theauthorstheheights,"the authors, the heights",,
theax,(the) ax,,
theaxe,the axe,,
theback,the back,,
theball,the ball,,
thebaltic,the Baltic,,
thebaratthemouthofariver,the bar at the mouth of a river,,
thebathroom,the bathroom,,
thebean,the bean,,
thebeautifulchildseestheeland,The beautiful child sees the eland.,,
thebeechtree,the beech tree,,
thebeingsthebeechtrees,"the beings, the beech trees",,
thebigchildseestheeland,The big child sees the eland.,,
thebiggirlslaugh,The big girls laugh.,,
thebiggirlslaughed,The big girls laughed.,,
theblessing,the blessing,,
theboat,the boat,,
theboats,the boats,,
thebone,(the) bone,,
theborder,the border,,
thebottom,the bottom,,
theboy,the boy,,
theboyssaid,The boys said ________.,,
theboywassaying,the boy was saying,,
thebread,(the) bread,,
thebreastofafowlorbird,the breast of a fowl or bird,,
thebridge,the bridge,,
thebuffaloseestheeland,The buffalo sees the eland.,,
thebuildingwhereinthetentsofthesoldiersareexhibitedmuseumsign,The building wherein the tents of the soldiers are exhibited (museum sign),,
thebutterfly,(the) butterfly,,
thebuzzardgothere,The buzzard got here,,
thebuzzardishere,The buzzard is here,,
thecage,the cage,,
thecake,the cake,,
thecalfofhisleg,the calf of his leg,,
thecall,the call,,
thecame,the came,,
thecan,the can,,
thecarisred,The car is red.,,
thecarisstuckinthemud,the car is stuck in the mud,,
thecarriageseat,the carriage seat,,
thecasteroilplant,the caster-oil plant,,
thecatscratchesthewoodshavingsfromthetopofthestaircaseinthebasket,The cat scratches the wood shavings from the top of the staircase in the basket.,,
thecauseofaproblem,the cause of a problem,,
thechair,the chair,,
thechairs,the chairs,,
thechampagneholds,the champagne holds,,
thecharm,(the) charm,,
thechickenishere,The chicken is here,,
thechickenissick,The chicken is sick,,
thechiefbotheredme,The chief bothered me,,
thechiefbotheredus,The chief bothered us,,
thechiefbothershim,The chief bothers him,,
thechiefgothere,The chief got here,,
thechiefhasarrived,The chief has arrived.,,
thechiefisbotheringme,The chief is bothering me,,
thechiefishere,The chief is here,,
thechiefisntrunning,The chief isn't running,,
thechiefisrunningidontbelieveit,The chief is running! I don't believe it!,,
thechiefissick,The chief is sick,,
thechiefistakingcareofhim,The chief is taking care of him,,
thechiefjumps,The chief jumps,,
thechiefpesteredme,The chief pestered me,,
thechiefsthatbomacalled,The chiefs that Boma called,,
thechiefsthatcalledboma,The chiefs that called Boma,,
thechieftookcareofme,The chief took care of me,,
thechiefwashere,The chief was here,,
thechild,(the) child,,
thechildalsoseestheeland,The child also sees the eland.,,
thechildandtheman,the child and the man,,
thechildandthemanseetheeland,The child and the man see the eland.,,
thechildcatchestheeland,The child catches the eland.,,
thechilddoesnotseetheeland,The child does not see the eland.,,
thechildeatstheeland,The child eats the eland.,,
thechildfearstheeland,The child fears the eland.,,
thechildgivesthemanabow,The child gives the man a bow.,,
thechildhitstheeland,The child hits the eland.,,
thechildkillstheeland,The child kills the eland.,,
thechildnearlysawtheeland,The child nearly saw the eland.,,
thechildren,the children,,
thechildrenareplayingthegame,The children are playing the ____ game.,,
thechildrenareswinging,the children are swinging,,
thechildseestheaxe,The child sees the axe.,,
thechildseesthebuffalo,The child sees the buffalo.,,
thechildseesthedog,The child sees the dog.,,
thechildseestheeland,The child sees the eland.,,
thechildseestheelandandshootsitandkillsit,The child sees the eland and shoots it and kills it.,,
thechildseestheelandbadly,The child sees the eland badly.,,
thechildseestheelandbeautifully,The child sees the eland beautifully.,,
thechildseestheelandearly,The child sees the eland early.,,
thechildseestheelandnow,The child sees the eland now.,,
thechildseestheelandrapidly,The child sees the eland rapidly.,,
thechildseestheelandtoday,The child sees the eland today.,,
thechildseestheelandunsuccessfully,The child sees the eland unsuccessfully.,,
thechildseesthelion,The child sees the lion.,,
thechildseestheman,The child sees the man.,,
thechildseesthetree,The child sees the tree.,,
thechildseesthewoman,The child sees the woman.,,
thechildshootstheeland,The child shoots the eland.,,
thechildskinstheeland,The child skins the eland.,,
thechildstillseestheeland,The child still sees the eland.,,
thechildtoldhisfatherthathewantedsomethingtoeat,The child told his father that he wanted something to eat.,,
thechildwillseetheelandtomorrow,The child will see the eland tomorrow.,,
thechildwseestheelandwell,The child wsees the eland well.,,
theclaim,the claim,,
thecleanchildseestheeland,The clean child sees the eland.,,
theclock,the clock,,
thecomboffowls,the comb of fowls,,
thecommunity,the community,,
thecoolibahwood,the coolibah wood,,
thecow,the cow,,
thecoyotehasonetongue,The coyote has one tongue.,,
thecricket,(the) cricket,,
thecrier,the crier,,
thecrimea,the Crimea,,
thecrowgothere,The crow got here,,
thecrowishere,The crow is here,,
thecrowswing,the crow's wing,,
thecry,the cry,,
thecult,the cult,,
thecunningchildseestheeland,The cunning child sees the eland.,,
thecustom,the custom,,
theczar,the czar,,
thedagger,the dagger,,
thedative,the (dative),,
thedaughter,the daughter,,
theday,(the) day,,
thedayaftertomorrow,the day after tomorrow,,
thedead,the dead,,
thedew,(the) dew,,
thedogandscorpionaremypets,The dog and scorpion are my pets.,,
thedogisbarking,the dog is barking,,
thedogisjumping,the dog is jumping,,
thedogsbigteeth,The dog's big teeth…,,
thedogseestheeland,The dog sees the eland.,,
thedoorofjohnshouseisopen,The door of John's house is open.,,
thedoors,the doors,,
thedough,the dough,,
thedrum,the drum,,
thedrumwasblack,The drum was black,,
thedrumwaswhite,The drum was white,,
theearthwormissick,The earthworm is sick,,
theearthwormissickthegutsaresick,The earthworm is sick / The guts are sick,,
theeater,the eater,,
theeaves,the eaves,,
theegg,(the) egg,,
theeighthmonth,the eighth month,,
theelderly,the elderly,,
theelderseestheeland,The elder sees the eland.,,
theelephantseestheeland,The elephant sees the eland.,,
theeleven,the eleven,,
theend,the end,,
theentrailsofanimals,the entrails of animals,,
theewelanguage,the Ewe language,,
theeye,(the) eye,,
thefact,the fact,,
thefather,the father,,
thefee,the fee,,
thefem,the (fem.),,
thefemalecook,the female cook,,
thefemplnom,the (fem. pl. nom.),,
thefemsingnom,the (fem. sing. nom.),,
thefifth,the fifth,,
thefireinthefireplacehasburnedout,The fire in the fireplace has burned out.,,
thefireplace,the fireplace,,
thefirewentofflongtimeago,The fire went off long time ago.,,
thefirstmonth,the first month,,
thefish,(the) fish,,
thefishhook,(the) fishhook,,
theflowerwasblack,The flower was black,,
theflybitthehorsewhilehewasdrinkingwater,The fly bit the horse while he was drinking water.,,
thefollowingyearmrchausenthisbrothertonewzealand,"The following year, Mr. Chau sent his brother to New Zealand.",,
theforest,the forest,,
thefourth,the fourth,,
thefriends,the friends,,
thefrontofanapron,the front of an apron,,
thefruithasripened,The fruit has ripened.,,
thefruitofcucurbitaceaemomordicabalsaminal,the fruit of Cucurbitaceae Momordica balsamina L.,,
thefruittreeisproducing,the fruit tree is producing,,
thefruitwillripen,The fruit will ripen.,,
theft,theft,,
theftdivision,"theft, division",,
thegarbage,the garbage,,
thegeneralnoticedthemfromtheheightswherehemadeobservations,The general noticed them from the heights where he made observations.,,
thegirl,the girl,,
thegirlslaughed,The girls laughed.,,
thegiver,the giver,,
thegleamisfading,the gleam is fading,,
thegrass,the grass,,
thegrasstimbercaughtfire,the grass/timber caught fire,,
thegreenandthered,the green and the red,,
thegroup,(the) group,,
thehagueplacename,the Hague (place name),,
thehall,the hall,,
thehat,the hat,,
thehatisblack,The hat is black,,
thehatwasblack,The hat was black,,
thehazelnut,the hazelnut,,
thehearth,the hearth,,
thehenhaslaidanegg,the hen has laid an egg,,
thehindlegofagrasshopper,(the) hind leg of a grasshopper,,
thehole,(the) hole,,
theholylanguage,the holy language,,
thehome,the home,,
thehorn,(the) horn,,
thehorse,the horse,,
thehorseisblind,the horse is blind,,
thehorseissick,The horse is sick,,
thehorseiswhite,the horse is white,,
thehorsepullsthecarriage,The horse pulls the carriage.,,
thehouse,the house,,
thehouseburned,the house burned,,
thehousehold,(the) household,,
thehouseisburning,the house is burning,,
thehouserapidspeech,the house (rapid speech),,
theif,theif,,
theinnerliningofthebark,the inner lining of the bark,,
their,their,,
theirdrink,their drink,,
theirdualmother,their (dual) mother,,
theirenglishman,their Englishman,,
theirfatherscarriedrocks,Their fathers carried rocks.,,
theirfatherscarriedrocksaskingaq,Their fathers carried rocks. (asking a Q),,
theirhouseisntreditsblack,"Their house isn't red, it's black.",,
theirplmother,their (pl.) mother,,
theirpocket,their pocket,,
theirpromise,their promise,,
theirrag,their rag,,
theirs,theirs,,
theirtokenemphatic,their token (emphatic),,
theirtriberace,"their tribe, race",,
thejourney,the journey,,
thejumps,the jumps,,
thekidney,the kidney,,
thekind,the kind,,
thekindoffly,(the) kind of fly,,
thekindofnut,(the) kind of nut,,
theknife,the knife,,
thekoran,the Koran,,
thelake,the lake,,
thelebaneseshouse,the Lebanese's house,,
thelefthand,the lefthand,,
theletterf,"the letter ""f"" | the letter f",,
theletterh,"the letter ""h""",,
theletterv,the letter v,,
theliar,the liar,,
thelight,the light,,
thelightningburnedthehouse,the lightning burned the house,,
thelimit,the limit,,
thelimpone,the limp one,,
thelionseestheeland,The lion sees the eland.,,
thelizardisblack,The lizard is black,,
thelizardissick,The lizard is sick,,
thelizardwasblack,The lizard was black,,
thelizardwaslyinginahole,The lizard was lying in a hole.,,
theloaf,the loaf,,
theluckychildseestheeland,The lucky child sees the eland.,,
them,them,,
themaizegerminated,the maize germinated,,
themalecook,the male cook,,
theman,the man,,
themandoes,the man does,,
themanislookingathisbread,The man is looking at his bread,,
themanislookingatthewolf,The man is looking at the wolf,,
themanlookedatthefortuneteller,The man looked at the fortune-teller,,
themanlookedatthehat,The man looked at the hat,,
themanlooksatacow,The man looks at a cow,,
themanlooksatmybread,The man looks at my bread,,
themanlooksatthecow,The man looks at the cow,,
themanlooksatthefortuneteller,The man looks at the fortune teller,,
themanlooksatthehat,The man looks at the hat,,
themanlooksatthewidow,The man looks at the widow,,
themanlooksatthewolf,The man looks at the wolf,,
themanlooksatyallscow,The man looks at y'all's cow,,
themanlooksatyourcow,The man looks at your cow,,
themanschildseestheeland,The man's child sees the eland.,,
themanseestheeland,The man sees the eland.,,
themanwhowoulddothehousekeepingonceuponatimetherewasamanwhowassocrossandwildandneverthoughtthathiswifedidenoughinthehousethenhecamehomeoneeveningandwasverygrouchydearpadontbesoangrysaidthewife,"The Man Who Would Do The Housekeeping    Once upon a time there was a man who was so cross and wild, and never thought that his wife did enough in the house.  Then he came home one evening and was very grouchy.  Dear Pa, don't be so angry, said the wife...",,
themares,the mares,,
themasc,the (masc.),,
themascsingnom,the (masc. sing. nom.),,
themeaning,(the) meaning,,
themen,the men,,
themirage,the mirage,,
themisery,(the) misery,,
themolluscisverybig,The ______ mollusc is very big.,,
themonkeyisfallingtotheground,the monkey is falling to the ground,,
themonth,the month,,
themonthofrajab,the month of Rajab.,,
themorningdove,the morning dove,,
themotherscarriedthegirls,The mothers carried the girls.,,
themourning,(the) mourning,,
themousepassedbythishole,the mouse passed by this hole,,
themouth,the mouth,,
themselves,themselves,,
then,then,,
thename,the name,,
thenameofacity,the name of a city,,
thenameofagirl,(the name of a girl),,
thenameofatribe,the name of a tribe,,
thenameofthepeople,the name of the people,,
thenape,(the) nape,,
thenapeoftheneck,the nape of the neck,,
thenation,the nation,,
theneck,(the) neck,,
thenecktiewasnexttothetieclip,The necktie was next to the tieclip.,,
thenewchildseestheeland,The new child sees the eland.,,
thenewhousewascold,The new house was cold.,,
thenextday,the next day,,
thenight,the night,,
thenightwas,the night was,,
theninreturn,"then, in return",,
theninthmonth,the ninth month,,
thenorth,the north,,
thenumberfour,the number 'four',,
thenumberpi,the number pi,,
thenweregoingtoeatit,…then we're going to eat it.,,
theology,theology,,
theone,the one,,
theoneswhichare,the ones which are,,
theory,theory,,
theother,the other,,
theotherchildrenintheotherclassesbroughttheirimages,The other children in the other classes brought their images.,,
theothersideofariver,the other side of a river,,
theowlseyesfrightenme,The owl's eyes frighten me.,,
thepalmofahand,the palm of a hand,,
thepan,the pan,,
thepartofafishtrapinwhichfisharecaught,the part of a fish trap in which fish are caught,,
thepast,the past,,
thepaw,the paw,,
thepelicaneatsfish,The pelican eats fish.,,
thepen,the pen,,
thepeople,the people,,
thepeopleheatoil,The people heat oil.,,
thepeopleplantsesameseed,The people plant sesame seed.,,
thepeoplewerethrowingsticksateachotherlastnight,The people were throwing sticks at each other last night.,,
theperson,the person,,
thepersonfrompabaigh,the person from Pabaigh,,
thepersonwhodoessomething,the person who does something,,
thepilgrimagetomecca,the pilgrimage to mecca,,
thepinnacle,the pinnacle,,
thepl,the (pl.),,
thepolecatstrangleditselfwhiletryingtoloosenitselffromtheropetheytiedrounditsneck,The polecat strangled itself while trying to loosen itself from the rope they tied round its neck.,,
thepolicemanisbald,The policeman is bald,,
thepolicemanislookingafterhim,The policeman is looking after him,,
thepolicemanisntlookingafterhim,The policeman isn't looking after him,,
thepolicemanissick,The policeman is sick,,
thepoorgen,the poor (gen.),,
thepost,the post,,
thepot,the pot,,
thepound,the pound,,
theprayer,the prayer,,
theprettygirlwasthinbuttough,The pretty girl was thin but tough.,,
theprettygirlwasthingbutstrong,The pretty girl was thing but strong.,,
thepriceisgood,the price is good,,
theprisonersdivedintothewater,The prisoners dived into the water.,,
thepurchase,the purchase,,
therace,(the) race,,
therapistfem,therapist (fem.),,
therapistmasc,therapist (masc.),,
therapy,therapy,,
therathasrunintothebarnofakpamkpa,The rat has run into the barn of Akpamkpa.,,
therazorwithwhichpeopleshavetheirheads,the razor with which people shave their heads,,
there,there | thereǃ,,
thereare,there are,,
therearealotofflies,There are a lot of flies.,,
therearealotofsteps,there are a lot of steps,,
therearemanyofus,there are many of us,,
therearepacuatypeoffish,there are pacu (a type of fish),,
therearetwospidersinthebushhuntingforflies,There are two spiders in the bush hunting for flies.,,
therearetwothings,There are two things.,,
thereasonissatisfactory,The reason is satisfactory,,
thereby,thereby,,
theredbackpartofafemalebaboon,the red back-part of a female baboon,,
theredinegg,the red in egg,,
thereemphatic,there (emphatic),,
therefar,there (far),,
therefaroutofsight,there (far out of sight),,
therefore,therefore,,
therein,there in,,
thereis,there is,,
thereisabeard,there is a beard,,
thereisalotofwind,there is a lot of wind,,
thereisaperson,there is a person,,
thereisnohaveno,"there is no, have no",,
thereisnolight,there is no light,,
thereisnone,there is none,,
thereisnot,there is not,,
thereisnowater,there is no water,,
thereispresent,"there is, present",,
thereisricewaterhere,There is rice water here.,,
thereissome,there is some,,
thereitis,there it is,,
theremainsofkusumbhadye,the remains of kusumbha dye,,
therenearyou,there (near you),,
therenotfaroutofsight,there (not far out of sight),,
thereoutofsight,there (out of sight),,
theres,there's,,
theresagoodsongontheradio,There's a good song on the radio.,,
therestofthestuff,the rest of the stuff,,
thereswater,there's water,,
therethat,"there, that",,
theretheyare,there they are,,
theretheymaleare,there they (male) are,,
thereupon,thereupon,,
therewasnot,there was not,,
thereyonder,there (yonder),,
theridgeofaroof,the ridge of a roof,,
thermometer,thermometer,,
theroofofaboat,the roof of a boat,,
theroofpoleofjohnshousebroke,The roof-pole of John's house broke.,,
theroomisgettingcold,The room is getting cold.,,
therootoftheplantisveryshiny,The root of the ______ plant is very shiny.,,
thesame,the same,,
thesameas,the same as,,
thesamedothesame,the same; do the same,,
thesamenight,the same night,,
thesamenightneedscarrier,the same night (needs carrier),,
thescreechowlissick,The screech owl is sick,,
these,these | these _______,,
thesea,the sea,,
theseacow,(the) sea cow,,
theseanimals,these (animals),,
thesearebeans,These are beans.,,
thesecitiesgen,these cities (gen.),,
thesedaystheweatherisveryfinehereitsverysunnyoutsideandflowersarebloominginthegarden,These days the weather is very fine here.  It’s very sunny outside and flowers are blooming in the garden.,,
thesegroupsofsoldiersareguests,These groups of soldiers are guests.,,
thesepeople,these (people),,
theseventhday,the seventh day,,
theseventhmonth,the seventh month,,
thesewereinthehouseprettense,These were in the house. (pret. Tense),,
thesewereinthehouserecentpast,These were in the house. (recent past),,
theshirt,the shirt,,
thesignforthursday,the sign for Thursday,,
thesis,thesis,,
thesixthmonth,the sixth month,,
theskunkishere,The skunk is here,,
theskunkissick,The skunk is sick,,
thesmallbasket,(the) small basket,,
thesmalldrum,(the) small drum,,
thesmallfinger,the small finger,,
thesmallfish,(the) small fish,,
thesmellofburntgrass,the smell of burnt grass,,
thesonsface,the son's face,,
thesoundofarapidevacuationofthebowels,the sound of a rapid evacuation of the bowels,,
thesoundofmoney,the sound of money,,
thesoundofsomethingbreaking,the sound of something breaking,,
thesoundofsomethingfalling,the sound of something falling,,
thesoundofthemovementofaleopard,the sound of the movement of a leopard,,
thesoundofwarm,the sound of warm,,
thesoundofwavesonwatersloshaboutalargevolumeofwater,"the sound of waves on water, slosh about (a large volume of water)",,
thestamps,the stamps,,
thestew,(the) stew,,
thestick,the stick,,
thestreamwhichbabblesdoesnotreachtheknees,The stream which babbles does not reach the knees.,,
thestreet,the street,,
thestruggle,(the) struggle,,
thesun,the sun,,
thesundayortime,"the sun, day, or time",,
theswallow,the swallow,,
thesweettuber,(the) sweet tuber,,
thesword,(the) sword,,
theswordwas,the sword was,,
thetent,the tent,,
thetenthmonth,the tenth month,,
thetenthofoctober,the tenth of October,,
thetents,the tents,,
thethickone,the thick one,,
thethief,the thief,,
thethiefhasbeencaught,The thief has been caught.,,
thethiefhasnotbeencaught,The thief has not been caught.,,
thething,the thing,,
thethingyouhavehadenoughof,the thing you have had enough of,,
thethirdmonth,the third month,,
thetightening,the tightening,,
thetime,(the) time,,
thetown,the town,,
thetrap,(the) trap,,
thetreebark,(the) tree bark,,
thetrees,the trees,,
thetreethornspiercepeople,The ___ tree thorns pierce people.,,
thetruthisidontknow,"The truth is, I don't know.",,
thetwo,(the #) two | the two,,
thetwoboth,"the two, both",,
thevistula,the Vistula,,
thevoicelanguage,the voice/language,,
thevomitwhichyouvomitedwasabigone,The vomit which you vomited was a big one.,,
thewater,the water,,
thewaterjug,the water jug,,
thewaterwasgushingoutandflooding,The water was gushing out and flooding.,,
thewave,the wave,,
thewealthofthelandispreservedinitsrighteousness,The wealth of the land is preserved in its righteousness.,,
theweather,the weather,,
thewestplaceofsettingsun,the west (place of setting sun),,
thewhisper,the whisper,,
thewhitemanbotheredhim,The white man bothered him,,
thewhitemanbotheredme,The white man bothered me,,
thewhitemanbotheredyou,The white man bothered you,,
thewhitemanbothershim,The white man bothers him,,
thewhitemanbothersme,The white man bothers me,,
thewhitemanislookingatthechief,The white man is looking at the chief,,
thewhitemanisreadingtome,The white man is reading to me,,
thewhitemanissick,The white man is sick,,
thewhitemanistalkingtome,The white man is talking to me,,
thewhitemanlookedathisbrother,The white man looked at his brother,,
thewhitemanlookedathisbrotherschicken,The white man looked at his brother's chicken,,
thewhitemanlookedathisbrothersdog,The white man looked at his brother's dog,,
thewhitemanlookedathisflower,The white man looked at his flower,,
thewhitemanlookedathisscreechowl,The white man looked at his screech owl,,
thewhitemanlookedatmybrother,The white man looked at my brother,,
thewhitemanlookedatmybrotherschicken,The white man looked at my brother's chicken,,
thewhitemanlookedatmybrotherscrow,The white man looked at my brother's crow,,
thewhitemanlookedatmybrothersdog,The white man looked at my brother's dog,,
thewhitemanlookedatmyflower,The white man looked at my flower,,
thewhitemanlookedatmyscreechowl,The white man looked at my screech owl,,
thewhitemanlookedatourbrother,The white man looked at our brother,,
thewhitemanlookedatthechief,The white man looked at the chief,,
thewhitemanlookedatthescreechowl,The white man looked at the screech owl,,
thewhitemanlookedatyallsbrother,The white man looked at y'all's brother,,
thewhitemanlookedatyourbrothersdog,The white man looked at your brother's dog,,
thewhitemanlooksatthechief,The white man looks at the chief,,
thewhitemanlooksatthescreechowl,The white man looks at the screech owl,,
thewhitemanlooksatyallsbrother,The white man looks at y'all's brother,,
thewhitemanreadtome,The white man read to me,,
thewhitemantakescareofhim,The white man takes care of him,,
thewhitemantookcareofhim,The white man took care of him,,
thewhitemantookcareofme,The white man took care of me,,
thewholeofsomething,the whole of something,,
thewidowscrying,the widows' crying,,
thewidowsface,the widow's face,,
thewildcatiseatingthechickens,The wildcat is eating the chickens.,,
thewilddate,(the) wild date,,
thewind,the wind,,
thewindisblowing,the wind is blowing,,
thewolfbotheredhim,The wolf bothered him,,
thewolfbotheredme,The wolf bothered me,,
thewolfbotheredus,The wolf bothered us,,
thewolfbotheredyou,The wolf bothered you,,
thewolfbothershim,The wolf bothers him,,
thewolfisbotheringhim,The wolf is bothering him,,
thewolfisbotheringme,The wolf is bothering me,,
thewolfisjumping,The wolf is jumping,,
thewolfisntrunning,The wolf isn't running,,
thewolfisreading,The wolf is reading,,
thewolfisrunning,The wolf is running,,
thewolfissick,The wolf is sick,,
thewolfjumps,The wolf jumps,,
thewolfread,The wolf read,,
thewolfruns,The wolf runs,,
thewoman,the woman,,
thewomanislookingatthebuzzard,The woman is looking at the buzzard,,
thewomanseestheeland,The woman sees the eland.,,
thewoodthetree,"the wood, the tree",,
thewordafterishere,The word 'after' is here.,,
thewordagroupishere,The word 'a group' is here.,,
thewordaplantishere,The word 'a plant' is here.,,
thewordauntfatherssisterishere,The word 'aunt (father's sister)' is here.,,
thewordbarefootishere,The word 'barefoot' is here.,,
thewordbottlestopperishere,The word 'bottle stopper' is here.,,
thewordcarrierishere,The word 'carrier' is here.,,
thewordcoalishere,The word 'coal' is here.,,
thewordcomehereishere,The word 'come here' is here.,,
thewordcompleteishere,The word 'complete' is here.,,
thewordedgeishere,The word 'edge' is here.,,
thewordfearishere,The word 'fear' is here.,,
thewordlowo,the word lowo,,
thewordpromotionishere,The word 'promotion' is here.,,
thewordrightjustishere,"The word 'right, just' is here.",,
thewordsundayishere,The word 'Sunday' is here.,,
thewordtheycriedishere,The word 'they cried' is here.,,
thewordworkerishere,The word 'worker' is here.,,
thewordwristwatchesishere,The word 'wrist watches' is here.,,
theworld,the world,,
thewoundbled,the wound bled,,
thexulanguage,the !Xu language,,
they,they,,
they3rdperspl,"they, 3rd pers. pl.",,
theyallfinished,they all finished,,
theyallgotthatway,They all got that way. (?),,
theyalwaysdo,they always do,,
theyare,they are,,
theyareamixedcrowd,They are a mixed crowd.,,
theyarebeaten,they are beaten,,
theyarebetter,they are better,,
theyarebought,they are bought,,
theyarecalled,they are called,,
theyarechineseeyed,they are Chinese-eyed,,
theyareconversingamongthemselves,They are conversing among themselves.,,
theyaredry,they are dry,,
theyareentering,they are entering,,
theyarefoolish,they are foolish,,
theyarefull,they are full,,
theyarehandsome,they are handsome,,
theyarehere,they are here,,
theyareinposition,they are in position,,
theyarelooking,they are looking,,
theyarenotcoming,They are not coming.,,
theyareplanted,they are planted,,
theyarepraisinggod,They are praising god.,,
theyarequiet,they are quiet,,
theyarered,they are red,,
theyarerotten,they are rotten,,
theyarestrong,they are strong,,
theyarethere,they are there,,
theyaretheremoving,they are there (moving),,
theyaretowns,they are towns,,
theyaretrainedonapoleofbeans,they are trained on a pole (of beans),,
theyarewomen,they are women,,
theyarewriting,they are writing,,
theyateit,they ate it,,
theybeathim,they beat him,,
theybegged,they begged,,
theybought,they bought,,
theycame,they came,,
theycameandhewillgo,they came and he will go,,
theycaughtit,they caught it,,
theychose,they chose,,
theycondemnedhimtodeath,they condemned him to death,,
theydeceived,they deceived,,
theydidntpestereachother,They didn't pester each other,,
theydontpestereachother,They don't pester each other,,
theydrew,they drew,,
theydrink,they drink,,
theydrove,they drove,,
theydrowned,they drowned,,
theydual,they (dual),,
theydualanyhereseeit,"They (dual, any here) see it.",,
theydualthesepeopleseeit,"They (dual, these people) see it.",,
theydualthosepeopleseeit,"They (dual, those people) see it.",,
theyeateachother,they eat each other,,
theyeatingofsomething,"they, eating (of something)",,
theyfailed,they failed,,
theyfell,they fell,,
theyfem,they (fem.),,
theyfight,they fight,,
theyfightwitheachother,they fight with each other,,
theyfilledthewellwithmud,They filled the well with mud ____.,,
theyfool,they fool,,
theyfound,they found,,
theyfpl,they--f. pl.,,
theygave,they gave,,
theygaveittoallofus,They gave it to (all of ) us.,,
theygaveittoyouandme,They gave it to you and me.,,
theygavetohim,they gave to him,,
theygavetoyou,they gave to you,,
theygetcounted,they get counted,,
theygive,they give,,
theygiveadvicetonoavail,they give advice to no avail,,
theygivemore,they give more,,
theygo,they go,,
theygreeted,they greeted,,
theygrind,they grind,,
theyhadbeensaying,they had been saying,,
theyhadchildren,they had children,,
theyhave,they have,,
theyhavestartedgrindingthemash,They have started grinding the mash.,,
theyhavestartedtellingstories,They have started telling stories.,,
theyhavetheyare,"they have, they are",,
theyhavetorntheirclothesintobits,they have torn their clothes into bits,,
theyhavewritten,they have written,,
theyhitthepigonceandthenhitagain,"They hit the pig once, and then hit again.",,
theyincluded,they included,,
theykeeponhittingthepig,They keep on hitting the pig.,,
theykiss,they kiss,,
theykneel,they kneel,,
theyknow,they know,,
theylaugh,(they) laugh | they laugh,,
theyleftit,they left it,,
theylookedatmybrother,They looked at my brother,,
theylookedatourbrothersfather,They looked at our brother's father,,
theylookedatourskunk,They looked at our skunk,,
theylookedatthechief,They looked at the chief,,
theylookedatthepishofa,They looked at the pishofa,,
theylookedatthescreechowl,They looked at the screech owl,,
theylookedatyallsbrothersfeet,They looked at y'all's brother's feet,,
theymade,they made,,
theymake,they make,,
theymale,they (male),,
theymalegetangry,they (male) get angry,,
theymalestay,they (male) stay,,
theymasc,they (masc.),,
theymeasured,they measured,,
theyolkofanegg,the yolk of an egg,,
theyonlygrind,they only grind,,
theyonlyseeit,they only see it,,
theyoungest,the youngest,,
theyoungkangaroo,the young kangaroo,,
theypestereachother,They pester each other,,
theypesteredeachother,They pestered each other,,
theypickedup,they picked up,,
theyplant,they plant,,
theyplanyhereseeit,"They (pl., any here) see it.",,
theyplay,they play,,
theyplthesepeopleseeit,"They (pl., these people) see it.",,
theyplthosepeopleseeit,"They (pl., those people) see it.",,
theyplural,they (plural),,
theyprefer,they prefer,,
theyreatthepersiangulfrightnow,They’re at the Persian Gulf right now.,,
theyrecominghomeonjulyfifth,They’re coming home on July fifth.,,
theyredualgonnadance,They're (dual) gonna dance.,,
theyreplgonnadance,They're (pl.) gonna dance.,,
theyresobig,they're so bigǃ,,
theyroasted,they roasted,,
theyrode,they rode,,
theysaw,they saw,,
theysawtheirmother,They saw their mother.,,
theysaythat,they say that,,
theysee,they see,,
theyseehim,They see him.,,
theyseeit,they see it,,
theyseeyou,they see you,,
theysendourbrother,They send our brother,,
theysendyallsbrother,They send y'all's brother,,
theyshare,they share,,
theyshookoutthecloth,They shook out the cloth.,,
theyshot,they shot,,
theysing,they sing,,
theysleep,they sleep,,
theyslip,they slip,,
theyslitthepigsstomach,They slit the pig's stomach.,,
theysold,they sold,,
theyspeak,they speak,,
theystood,they stood,,
theytake,they take,,
